Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,Gender_Female
0.14864864864864866,4,0.6018880016185058,2,1,0,0.048801610553807884,0,0,0,1,1,0
0.4594594594594595,5,0.6575498840983606,1,1,1,0.33891691656553197,1,1,0,0,1,0
0.31081081081081086,1,0.5717206137360392,1,1,0,0.9831473905757999,2,1,0,0,0,1
0.10810810810810811,8,0.0,2,0,0,0.9571370565889041,1,0,0,1,1,0
0.28265154327115366,7,0.5836841563839725,2,1,0,0.921618814596794,0,1,0,0,0,1
0.22972972972972974,8,0.0,2,1,1,0.2831839940714338,2,1,0,0,1,0
0.6756756756756757,5,0.6753554799879107,1,1,1,0.9317064279638706,4,1,0,0,1,0
0.22972972972972974,4,0.4932746996997865,1,1,0,0.41953416551280637,1,1,0,0,1,0
0.33783783783783783,10,0.0,2,1,0,0.7481591992035239,0,1,0,0,0,1
0.2972972972972973,6,0.0,2,1,0,0.5487072515425223,3,1,0,0,1,0
0.13513513513513514,4,0.5651402527615894,1,1,1,0.10996215138545729,0,1,0,0,0,1
0.40540540540540543,9,0.0,2,1,1,0.3605046781967678,2,1,0,0,1,0
0.17567567567567569,4,0.0,2,1,0,0.023934985791143053,4,1,0,0,0,1
0.2702702702702703,8,0.5373149711900955,1,1,0,0.0064414651599227725,2,1,0,0,1,0
0.1891891891891892,0,0.6202492812918584,1,1,1,0.8334818475164378,0,0,0,1,1,0
0.2702702702702703,7,0.0,2,1,0,0.9080580695456416,1,0,0,1,1,0
0.28265154327115366,2,0.0,2,1,0,0.14018433760424118,0,1,0,0,0,1
0.3918918918918919,1,0.4706599400577342,1,1,0,0.4405880761612733,0,0,1,0,0,1
0.28378378378378377,9,0.0,1,1,0,0.4048003584342304,2,1,0,0,1,0
0.31081081081081086,1,0.0,2,0,1,0.965503155551355,4,0,0,1,1,0
0.7297297297297298,4,0.29818018941475405,1,0,1,0.13719685229939457,1,1,0,0,0,1
0.16216216216216217,9,0.5208573329513988,2,1,1,0.28928412663409353,1,0,1,0,1,0
0.41891891891891897,1,0.0,2,1,1,0.5123555299531104,2,0,0,1,0,1
0.14864864864864866,7,0.0,2,1,0,0.24677486699979842,1,0,0,1,1,0
0.20270270270270271,4,0.0,2,1,1,0.3668353827790553,2,1,0,0,0,1
0.2702702702702703,5,0.4406999670663097,2,1,0,0.9795685988011854,1,1,0,0,0,1
0.14864864864864866,2,0.0,2,1,0,0.8951909907396156,1,0,0,1,0,1
0.33783783783783783,9,0.4828735443940606,2,1,0,0.32080623699563304,2,0,1,0,1,0
0.3783783783783784,7,0.5497586290911981,1,1,1,0.3398574063823095,2,0,0,1,0,1
0.3783783783783784,3,0.6046651451192794,1,1,0,0.9037096042672075,2,0,0,1,0,1
0.20270270270270271,1,0.5094439738461143,1,1,0,0.8174062622980495,0,1,0,0,1,0
0.16216216216216217,4,0.431650436238873,2,0,1,0.22188614012638203,2,0,1,0,1,0
0.1891891891891892,7,0.3940960650597221,1,1,0,0.6648716452421206,1,1,0,0,0,1
0.4594594594594595,9,0.6663835503889248,1,1,1,0.3140167385985361,3,0,1,0,0,1
0.20270270270270271,2,0.5042848672144137,1,1,0,0.6843540058075546,2,0,1,0,1,0
0.2972972972972973,7,0.0,2,1,0,0.9198466453546313,1,1,0,0,0,1
0.12162162162162163,5,0.5190625404920381,2,1,1,0.9621697872146789,1,1,0,0,1,0
0.3783783783783784,5,0.46966252313837864,1,1,0,0.5200748171450373,2,0,1,0,1,0
0.0945945945945946,4,0.48293269191487276,1,0,1,0.5764383498624118,1,0,0,1,0,1
0.2702702702702703,4,0.0,2,1,1,0.6819616273354105,2,0,0,1,0,1
0.28265154327115366,7,0.5699792294154173,1,1,1,0.0782040184837652,1,0,0,1,1,0
0.1891891891891892,5,0.4257012877220389,1,1,1,0.3849723148560687,2,0,1,0,0,1
0.5405405405405406,2,0.5681078720049244,1,1,1,0.443943646618252,0,0,1,0,1,0
0.3648648648648649,0,0.5413645436679092,2,1,1,0.6588979247518137,4,0,1,0,1,0
0.28265154327115366,9,0.0,2,1,0,0.7893752353349744,2,1,0,0,1,0
0.6081081081081081,3,0.5561219298241769,2,1,1,0.8785067973991516,1,0,0,1,0,1
0.7972972972972974,10,0.30494660202475043,2,0,1,0.29794885411556804,2,0,1,0,0,1
0.20270270270270271,10,0.5190542104166677,2,0,0,0.27006754145020845,3,0,1,0,0,1
0.2567567567567568,2,0.0,2,1,0,0.7159807261593482,3,1,0,0,1,0
0.3783783783783784,1,0.0,1,1,1,0.7937705550880109,0,1,0,0,0,1
0.1891891891891892,10,0.557498066246738,2,1,0,0.07684058827618037,0,0,1,0,0,1
0.2972972972972973,2,0.4193848586093262,2,1,0,0.4689661862707888,0,0,1,0,0,1
0.0945945945945946,5,0.45083292583056334,1,1,0,0.6459101344178368,2,0,1,0,0,1
0.22972972972972974,3,0.48239067902031463,1,1,0,0.0499902740711738,0,1,0,0,1,0
0.33783783783783783,1,0.0,2,1,1,0.26232395193741,0,1,0,0,1,0
0.14864864864864866,4,0.39497056354633875,1,1,1,0.04893022283628086,2,0,1,0,0,1
0.2567567567567568,9,0.44923486663449697,1,1,0,0.5804838362063576,4,0,0,1,0,1
0.40540540540540543,8,0.46119856870971004,2,0,0,0.41603603144100254,2,1,0,0,0,1
0.1891891891891892,2,0.512749937634041,2,0,0,0.2720489806776547,4,0,1,0,1,0
0.24324324324324326,0,0.5173581433003337,1,1,0,0.2650719143678221,0,1,0,0,1,0
0.17567567567567569,7,0.0,1,0,1,0.9152875099572009,0,1,0,0,0,1
0.14864864864864866,9,0.4664678395917642,1,1,1,0.10926348466278527,3,1,0,0,1,0
0.5135135135135136,5,0.3966937333002416,1,0,1,0.7861674789942439,4,0,0,1,1,0
0.17567567567567569,9,0.4775873343635259,2,1,1,0.5056868930982908,2,0,0,1,0,1
0.32432432432432434,8,0.48617572178409174,2,1,0,0.02007911755572657,1,0,1,0,0,1
0.35135135135135137,8,0.3842918453464513,1,0,0,0.6580523439988519,1,1,0,0,0,1
0.35135135135135137,3,0.42222306275826976,1,1,0,0.41229992464280335,2,0,1,0,1,0
0.013513513513513514,9,0.33278495663318924,1,1,1,0.7151219441456659,1,0,1,0,0,1
0.3918918918918919,1,0.43793406318876327,2,1,0,0.4180392727505476,4,0,0,1,1,0
0.3783783783783784,8,0.0,2,1,0,0.44520056665411545,1,0,0,1,0,1
0.2972972972972973,5,0.6765401841042314,1,1,1,0.7677031656523198,2,1,0,0,1,0
0.3918918918918919,5,0.6261485290701098,2,1,1,0.3273826650445117,1,0,1,0,0,1
0.28265154327115366,6,0.0,2,1,0,0.18823162612029445,0,1,0,0,1,0
0.20270270270270271,3,0.5174797066011941,1,1,0,0.9656914235309473,0,0,1,0,1,0
0.24324324324324326,6,0.0,2,1,0,0.883667890283522,0,1,0,0,1,0
0.08108108108108109,7,0.16032286256144876,1,1,1,0.8917339105884611,1,0,1,0,0,1
0.3648648648648649,4,0.1799313418448104,1,1,0,0.30455738523028947,1,1,0,0,0,1
0.33783783783783783,10,0.44170483721099674,1,0,0,0.3642865893692847,2,0,1,0,0,1
0.1891891891891892,8,0.0,2,1,1,0.27793764304491075,4,1,0,0,0,1
0.1891891891891892,1,0.0,3,1,0,0.429488566158068,2,1,0,0,1,0
0.3918918918918919,0,0.0,1,1,1,0.027734148611192368,3,0,0,1,1,0
0.2702702702702703,1,0.27134443311226486,1,0,1,0.8313459435376079,1,0,0,1,1,0
0.10810810810810811,5,0.0,1,1,0,0.10250583930765386,3,1,0,0,1,0
0.28265154327115366,9,0.4958252173223001,1,1,0,0.9941082373366655,0,0,1,0,0,1
0.44594594594594594,5,0.38886601328850295,1,0,0,0.7209312489342732,4,1,0,0,1,0
0.3918918918918919,2,0.0,2,1,1,0.9112679760917167,4,1,0,0,1,0
0.08108108108108109,9,0.0,2,1,1,0.07198102418780992,0,0,0,1,0,1
0.22972972972972974,5,0.0,2,1,1,0.9364740332701773,0,0,0,1,1,0
0.17567567567567569,1,0.0,2,0,1,0.9633368486690478,0,1,0,0,1,0
0.35135135135135137,6,0.24154588024165513,1,1,1,0.8902569695405911,3,0,0,1,0,1
0.16216216216216217,7,0.0,2,1,1,0.7817509572164142,1,1,0,0,1,0
0.28265154327115366,6,0.3671859757880182,2,0,0,0.5648627443920894,2,0,0,1,0,1
0.28265154327115366,6,0.4163079121088567,1,1,1,0.18576124019843893,0,1,0,0,0,1
0.02702702702702703,4,0.0,2,1,0,0.5987954849688145,1,0,0,1,0,1
0.16216216216216217,5,0.0,2,0,0,0.8953605069284116,2,0,0,1,0,1
0.2702702702702703,8,0.0,2,1,1,0.6684703389173666,2,1,0,0,1,0
0.12162162162162163,2,0.5111359357099929,1,1,1,0.05810434896532619,0,1,0,0,1,0
0.28378378378378377,4,0.5675867440840223,2,1,0,0.7331993705398866,0,0,1,0,1,0
0.28265154327115366,2,0.419149783085236,2,1,1,0.820872793351765,2,0,1,0,1,0
0.16216216216216217,8,0.3685643840493167,2,0,1,0.6321755227624237,0,1,0,0,0,1
0.35135135135135137,3,0.41932044998828016,2,1,1,0.8178120010460999,2,0,1,0,0,1
0.2702702702702703,5,0.7809002850519908,1,1,1,0.4275971355264427,2,1,0,0,0,1
0.21621621621621623,5,0.6566712405024686,1,1,0,0.5537393821109916,2,1,0,0,0,1
0.35135135135135137,10,0.547840320346799,1,1,0,0.9477521103265362,3,0,1,0,1,0
0.16216216216216217,6,0.5163391239845628,2,1,1,0.09636555291030291,1,0,0,1,1,0
0.43243243243243246,8,0.5513794863882783,1,0,1,0.015739353108221835,1,1,0,0,0,1
0.32432432432432434,3,0.0,2,1,1,0.8844436643699474,4,1,0,0,0,1
0.28378378378378377,2,0.0,3,0,0,0.9407849449622439,2,0,0,1,0,1
0.22972972972972974,8,0.709581049421301,1,0,1,0.2108706381459429,2,1,0,0,0,1
0.33783783783783783,2,0.6393693949603204,1,0,1,0.18629204088990495,2,1,0,0,0,1
0.14864864864864866,5,0.43713573108507925,1,1,1,0.12769664502960032,2,0,1,0,1,0
0.28265154327115366,8,0.0,2,0,0,0.14133974794592882,2,1,0,0,0,1
0.3648648648648649,10,0.0,2,0,0,0.860903816314458,0,1,0,0,1,0
0.31081081081081086,8,0.5785228576271745,1,1,0,0.32431967252872645,0,1,0,0,0,1
0.5675675675675675,10,0.67326439192901,1,1,0,0.15718226090591647,3,0,0,1,0,1
0.3648648648648649,10,0.41284909741640524,1,1,0,0.6606436414677602,1,0,1,0,1,0
0.7702702702702703,3,0.0,2,1,1,0.006327054233679316,1,1,0,0,0,1
0.31081081081081086,8,0.40960224129247064,1,1,0,0.2782879264969804,1,1,0,0,1,0
0.41891891891891897,2,0.322108669699319,1,1,1,0.10004560435521591,1,0,0,1,0,1
0.2972972972972973,1,0.0,2,1,0,0.04098281385872351,2,0,0,1,0,1
0.2702702702702703,1,0.7550624239506966,1,0,1,0.5332359240307449,2,1,0,0,1,0
0.2567567567567568,2,0.39721358580290517,2,0,1,0.7385165283284554,3,0,1,0,1,0
0.24324324324324326,10,0.58091494439037,2,1,1,0.48329205439119427,1,0,1,0,0,1
0.44594594594594594,4,0.0,2,0,0,0.6179402632951446,3,0,0,1,1,0
0.2702702702702703,9,0.3551706192741444,1,0,0,0.7862151835500291,1,0,1,0,1,0
0.40540540540540543,7,0.0,2,1,1,0.9130791490587351,3,0,0,1,1,0
0.2702702702702703,7,0.0,2,0,0,0.4541835245265922,3,0,0,1,1,0
0.32432432432432434,9,0.40272777684357824,1,1,1,0.9609114670451028,2,0,0,1,1,0
0.10810810810810811,5,0.6282424868200472,1,1,1,0.24796213038345158,2,1,0,0,0,1
0.28378378378378377,4,0.32002559286122906,1,1,0,0.48595230844545645,1,1,0,0,0,1
0.7837837837837838,9,0.5519757444147941,1,1,1,0.34197545865630163,2,1,0,0,0,1
0.2972972972972973,2,0.6695999160455945,2,1,1,0.8370234857428884,2,1,0,0,1,0
0.28265154327115366,1,0.0,2,1,1,0.4039448267309528,0,1,0,0,1,0
0.1891891891891892,1,0.0,2,1,0,0.630944455195471,2,1,0,0,0,1
0.2972972972972973,0,0.3915575443400147,1,1,0,0.554430748136447,2,1,0,0,1,0
0.13513513513513514,8,0.4777219308445115,2,1,0,0.6271152895101482,2,0,1,0,1,0
0.3648648648648649,5,0.3315892918913811,1,1,1,0.2433758423929485,1,1,0,0,1,0
0.28265154327115366,4,0.49803065459764967,1,0,1,0.6563027769151955,4,0,1,0,0,1
0.31081081081081086,9,0.0,1,1,1,0.5663335848573537,2,1,0,0,1,0
0.20270270270270271,8,0.5447571163255966,1,1,0,0.27142112071702845,2,1,0,0,1,0
0.3918918918918919,1,0.25679773010627543,2,0,1,0.48257803620245726,1,1,0,0,1,0
0.3648648648648649,5,0.0,1,1,0,0.7125776511656863,1,1,0,0,1,0
0.1891891891891892,0,0.5911806263650712,1,1,0,0.9580549442471755,0,1,0,0,0,1
0.05405405405405406,9,0.3959336637437137,1,1,0,0.3414627596935507,2,1,0,0,1,0
0.16216216216216217,6,0.4836460891352342,4,1,0,0.20957086401751365,1,0,0,1,1,0
0.14864864864864866,6,0.0,2,0,1,0.4738918566723121,0,0,0,1,0,1
0.28265154327115366,8,0.0,2,1,0,0.8083600483846207,1,0,0,1,1,0
0.22972972972972974,6,0.39761498383666455,1,1,1,0.06790618504067138,0,1,0,0,1,0
0.16216216216216217,4,0.4911064089806344,2,0,1,0.7209264484758294,3,1,0,0,1,0
0.14864864864864866,1,0.6163474979024353,1,1,1,0.820217980817168,4,0,1,0,1,0
0.2567567567567568,9,0.731825658776438,2,0,0,0.2486405451720639,3,1,0,0,0,1
0.21621621621621623,5,0.46869021601559424,2,0,0,0.5665376543459899,0,1,0,0,1,0
0.3783783783783784,5,0.5594127878773411,1,1,1,0.4254166272879059,0,0,0,1,0,1
0.21621621621621623,5,0.0,2,1,0,0.7965754729576674,1,0,0,1,1,0
0.2972972972972973,9,0.7051261330845524,1,1,1,0.0639443566860635,2,1,0,0,0,1
0.2702702702702703,7,0.6556326913449202,1,1,1,0.8166564406900858,0,1,0,0,0,1
0.2702702702702703,9,0.0,2,1,1,0.2942494508225535,1,1,0,0,0,1
0.33783783783783783,8,0.4769045471808893,2,0,1,0.7420741680830518,3,0,1,0,1,0
0.5675675675675675,6,0.3864361821168109,1,1,0,0.15949453172777997,3,1,0,0,0,1
0.21621621621621623,1,0.5066710153114359,3,0,1,0.38349422369836317,2,0,1,0,0,1
0.21621621621621623,9,0.5359330555286411,2,1,0,0.8941941955456746,1,0,1,0,1,0
0.41891891891891897,6,0.23727633797451392,1,1,0,0.5212596802994686,0,0,1,0,1,0
0.28378378378378377,4,0.5092559692263899,2,0,1,0.7587072565429999,4,1,0,0,1,0
0.17567567567567569,1,0.43195924687987863,2,1,1,0.049469974382553523,0,0,1,0,0,1
0.5810810810810811,4,0.5175636052071979,2,1,0,0.8510974798093218,3,0,0,1,0,1
0.16216216216216217,8,0.0,2,1,1,0.20592651598227626,0,0,0,1,0,1
0.32432432432432434,2,0.22609510498864302,2,0,1,0.9277474498814636,3,1,0,0,1,0
0.4594594594594595,0,0.740904564080181,1,1,1,0.23181208805440917,2,1,0,0,0,1
0.41891891891891897,7,0.4304829901255925,1,0,0,0.23559014885921603,3,1,0,0,0,1
0.17567567567567569,5,0.5264474512340848,3,1,1,0.2723405085185635,2,1,0,0,1,0
0.5135135135135136,0,0.25003239363041785,1,0,1,0.6247745659710502,1,1,0,0,0,1
0.2702702702702703,9,0.4885285097228122,1,1,1,0.17800349933418638,2,1,0,0,1,0
0.14864864864864866,2,0.5904542358214047,1,1,1,0.2600738870562138,2,1,0,0,0,1
0.16216216216216217,4,0.0,1,0,1,0.80734575151927,2,1,0,0,1,0
0.5810810810810811,0,0.5110200719343859,2,1,1,0.9436776212128257,2,1,0,0,1,0
0.40540540540540543,2,0.42745518708412655,1,1,1,0.5185518717037476,1,0,1,0,1,0
0.33783783783783783,6,0.45264569371572344,1,1,0,0.44770110545557096,0,0,0,1,1,0
0.6486486486486487,3,0.0,1,1,1,0.5761322206270698,0,0,0,1,0,1
0.2972972972972973,7,0.0,2,0,1,0.790376030910952,0,1,0,0,1,0
0.17567567567567569,4,0.0,2,1,0,0.950012126158048,1,1,0,0,1,0
0.28265154327115366,0,0.0,2,1,1,0.04496039371760002,2,0,0,1,0,1
0.24324324324324326,5,0.310272987729799,1,0,0,0.49901970638195947,3,0,1,0,0,1
0.5675675675675675,2,0.0,2,0,1,0.010369690305424168,1,1,0,0,1,0
0.21621621621621623,10,0.0,2,1,0,0.13125953528561976,0,1,0,0,0,1
0.28265154327115366,1,0.22886830266424113,1,1,1,0.3959269110200023,2,0,1,0,1,0
0.14864864864864866,7,0.3731278703636206,1,0,1,0.5652506814400775,2,0,0,1,0,1
0.3783783783783784,0,0.0,2,1,1,0.629812347079146,2,1,0,0,0,1
0.28265154327115366,5,0.4469787713409855,1,1,0,0.37961510324235964,1,0,1,0,1,0
0.28265154327115366,9,0.42455775570073095,2,1,0,0.8854874640528171,1,0,1,0,1,0
0.2567567567567568,1,0.6022591881827399,1,1,1,0.7046822471546033,1,1,0,0,0,1
0.2972972972972973,4,0.592157038740311,1,1,0,0.9491675455005952,2,0,1,0,0,1
0.28265154327115366,2,0.0,1,0,0,0.5544972044830281,0,1,0,0,0,1
0.21621621621621623,7,0.24119406409191876,1,0,0,0.6228570328466367,0,0,1,0,1,0
0.2567567567567568,1,0.0,2,1,1,0.9018460262955111,1,1,0,0,0,1
0.28378378378378377,2,0.4445032642536259,1,1,0,0.9974621576360542,2,1,0,0,1,0
0.31081081081081086,7,0.49194750745212934,1,1,1,0.8246414032540107,1,0,0,1,1,0
0.2567567567567568,3,0.0,3,0,0,0.494475922450594,3,0,0,1,0,1
0.28378378378378377,3,0.2895503907582557,1,1,0,0.2088515453225783,1,1,0,0,1,0
0.10810810810810811,3,0.0,2,1,0,0.0248911271026383,2,1,0,0,1,0
0.3918918918918919,9,0.0,1,1,0,0.9397498461103035,1,1,0,0,0,1
0.2567567567567568,4,0.5688038916517858,1,1,0,0.17808615722801527,1,0,1,0,0,1
0.3783783783783784,3,0.4593423170339799,4,1,0,0.6537645845178214,2,0,1,0,1,0
0.06756756756756757,2,0.0,2,1,0,0.09177181420825686,3,1,0,0,1,0
0.08108108108108109,5,0.0,2,1,0,0.9113171807907654,3,1,0,0,1,0
0.4594594594594595,1,0.0,1,0,1,0.04312646857774917,0,1,0,0,0,1
0.3918918918918919,7,0.0,2,1,0,0.9665611565904544,2,1,0,0,1,0
0.28378378378378377,4,0.4838802878092855,1,1,1,0.7981091694256802,2,1,0,0,1,0
0.5270270270270271,8,0.4271637938734409,1,1,1,0.6318501916933067,1,0,1,0,1,0
0.4594594594594595,5,0.5248942708172869,1,0,1,0.46435394580182404,2,0,1,0,1,0
0.2702702702702703,7,0.0,2,1,1,0.030963357000593553,0,0,0,1,1,0
0.10810810810810811,5,0.2261414983270698,2,1,1,0.5022011602108001,2,1,0,0,1,0
0.33783783783783783,6,0.0,2,1,0,0.3286311342733231,2,1,0,0,0,1
0.20270270270270271,9,0.6734398416504487,1,0,1,0.5949114640448162,3,0,0,1,0,1
0.24324324324324326,8,0.414168836438731,1,1,1,0.5501740416209747,2,0,1,0,0,1
0.28265154327115366,7,0.5631256499401809,1,1,0,0.5907124630402203,0,0,0,1,0,1
0.8108108108108109,2,0.0,2,0,1,0.9422089809576815,1,0,0,1,0,1
0.21621621621621623,2,0.5475932877767224,2,1,0,0.04833171567884732,0,1,0,0,1,0
0.17567567567567569,9,0.0,2,1,0,0.18068700560903564,2,1,0,0,1,0
0.33783783783783783,9,0.0,1,1,0,0.6293561535126604,0,0,0,1,0,1
0.3648648648648649,3,0.273575498322845,1,1,0,0.8400338732348939,1,1,0,0,0,1
0.44594594594594594,7,0.5749130653007363,2,1,0,0.25553220332541754,0,0,1,0,1,0
0.24324324324324326,5,0.5925426136165485,2,1,0,0.28043143120167974,0,1,0,0,0,1
0.21621621621621623,6,0.623674018403249,1,0,1,0.9060124241865098,3,0,0,1,1,0
0.02702702702702703,4,0.0,1,1,1,0.27878702416080736,1,1,0,0,1,0
0.33783783783783783,8,0.6438736938969922,2,0,1,0.8909635870225606,0,0,0,1,1,0
0.33783783783783783,3,0.5654053404711052,2,1,1,0.556243321237178,1,0,1,0,1,0
0.16216216216216217,10,0.5766645333968067,1,1,1,0.1589847330420055,2,1,0,0,1,0
0.1891891891891892,7,0.7362186774717975,2,1,0,0.5689063805593434,1,0,1,0,1,0
0.32432432432432434,3,0.25925298992909834,2,0,1,0.7007054173673586,3,0,1,0,0,1
0.10810810810810811,6,0.45616257979484826,1,1,1,0.07035701909532359,1,0,1,0,1,0
0.2567567567567568,5,0.42633716342758926,1,0,0,0.12242894196395752,1,1,0,0,1,0
0.14864864864864866,1,0.42740002524530984,2,1,0,0.12457859725603793,2,0,1,0,1,0
0.2972972972972973,1,0.4445011518421683,1,1,1,0.6018687784683436,0,0,1,0,0,1
0.1891891891891892,5,0.5302988556030858,2,1,0,0.4469143803233208,4,1,0,0,1,0
0.33783783783783783,10,0.0,2,1,1,0.2765357091602248,3,0,0,1,0,1
0.6621621621621622,4,0.5818373109177516,1,1,1,0.6552206735743262,1,1,0,0,1,0
0.14864864864864866,2,0.4932581192626856,2,1,0,0.4243459250358409,3,1,0,0,1,0
0.31081081081081086,4,0.6288512598880287,1,1,0,0.33739732144419793,1,0,1,0,1,0
0.14864864864864866,7,0.0,2,1,1,0.4592066542354794,2,1,0,0,1,0
0.20270270270270271,7,0.39476709448047215,2,1,1,0.2802341623625056,2,0,1,0,0,1
0.3783783783783784,4,0.5084134757661967,2,1,1,0.6347652200785174,0,0,1,0,1,0
0.06756756756756757,8,0.788032822410087,2,1,1,0.5806189491096398,1,0,1,0,1,0
0.24324324324324326,8,0.5782078293222559,1,0,0,0.030337297211883732,3,0,1,0,1,0
0.14864864864864866,2,0.0,1,1,0,0.6316860260154844,2,1,0,0,1,0
0.31081081081081086,6,0.0,2,1,1,0.4956718866651765,1,1,0,0,1,0
0.13513513513513514,8,0.0,2,1,0,0.3861353259236257,3,1,0,0,1,0
0.44594594594594594,10,0.39234348097269295,1,0,0,0.3538690444937491,2,0,1,0,0,1
0.0945945945945946,5,0.37485307281534114,2,1,0,0.5163364101271671,0,0,1,0,0,1
0.13513513513513514,8,0.0,2,1,1,0.9995841602873075,1,1,0,0,1,0
0.2567567567567568,9,0.5411613934566023,3,1,0,0.42733516050782844,3,0,1,0,1,0
0.17567567567567569,8,0.0,2,1,1,0.2159452227687744,1,1,0,0,1,0
0.05405405405405406,4,0.0,2,1,0,0.350013876325189,0,0,0,1,1,0
0.17567567567567569,9,0.32951287114222355,1,1,0,0.20981573740292195,2,1,0,0,1,0
0.1891891891891892,1,0.0,2,1,0,0.9164757234315877,1,0,0,1,1,0
0.40540540540540543,2,0.43583149636571566,1,1,0,0.4434996542169776,0,1,0,0,1,0
0.44594594594594594,5,0.0,3,1,0,0.9456468592750608,0,1,0,0,1,0
0.28265154327115366,2,0.27458467300408707,2,1,0,0.039471169496686935,0,1,0,0,0,1
0.20270270270270271,0,0.7240250812590883,1,1,1,0.538333060807307,3,0,1,0,1,0
0.20270270270270271,7,0.5393042649308332,2,0,1,0.8583650738645541,1,0,1,0,1,0
0.24324324324324326,2,0.4779329328493494,1,1,0,0.6217760796156032,3,1,0,0,0,1
0.2567567567567568,9,0.0,2,1,0,0.34001882179748166,3,0,0,1,0,1
0.5540540540540541,5,0.6081395836851529,1,1,0,0.35912689661862707,2,0,1,0,1,0
0.33783783783783783,3,0.0,2,1,1,0.7956741368800719,0,1,0,0,1,0
0.2567567567567568,8,0.42232956018118756,2,0,1,0.3707715086790788,2,1,0,0,1,0
0.22972972972972974,2,0.45074237113562726,1,1,0,0.978284476167474,0,1,0,0,0,1
0.1891891891891892,3,0.4636325848474973,1,1,0,0.3865014608895149,0,1,0,0,1,0
0.4594594594594595,4,0.4435447475905457,1,0,1,0.16464002312220816,1,0,0,1,1,0
0.1891891891891892,7,0.5869190156051008,1,1,0,0.5638556982191798,0,1,0,0,0,1
0.14864864864864866,4,0.39440662940080573,1,0,1,0.6585675432003757,1,0,1,0,1,0
0.22972972972972974,5,0.0,2,1,1,0.528083231948651,0,0,0,1,1,0
0.41891891891891897,5,0.0,1,1,0,0.7497458507287446,1,0,0,1,1,0
0.12162162162162163,1,0.46361723997181487,1,0,1,0.22778355332934294,0,0,0,1,0,1
0.1891891891891892,9,0.0,2,1,1,0.4657653305890712,1,1,0,0,0,1
0.5810810810810811,1,0.32755171631637375,1,1,0,0.5341277091962282,0,0,0,1,1,0
0.33783783783783783,4,0.0,1,1,0,0.8517589429790545,1,1,0,0,0,1
0.4594594594594595,7,0.49859263575900487,1,1,0,0.8559729954210626,3,1,0,0,0,1
0.05405405405405406,8,0.0,2,0,0,0.49821487952099414,2,0,0,1,1,0
0.2972972972972973,7,0.42607506497957004,2,0,0,0.5902283668090301,0,0,1,0,1,0
0.33783783783783783,1,0.4582507583058923,1,1,0,0.6296049272705543,3,1,0,0,1,0
0.13513513513513514,8,0.21145541602170032,1,0,1,0.12284053127073634,0,0,1,0,1,0
0.28378378378378377,9,0.5589400062790435,1,0,1,0.7332720774833996,2,1,0,0,1,0
0.28265154327115366,2,0.5568287905260658,1,1,0,0.010694221298133971,3,0,1,0,0,1
0.33783783783783783,6,0.6578308348222182,3,1,0,0.08459722903537285,3,0,1,0,1,0
0.28265154327115366,4,0.47064084864097616,1,0,0,0.4721894440919107,0,1,0,0,1,0
0.21621621621621623,3,0.48138222176183176,1,1,1,0.6586526013234263,1,1,0,0,0,1
0.31081081081081086,1,0.0,2,1,0,0.8780834569701407,1,0,0,1,1,0
0.28378378378378377,1,0.3595765515791691,1,1,0,0.9567858730508764,0,1,0,0,0,1
0.41891891891891897,2,0.5099623117896195,1,1,1,0.9138550731594868,0,0,1,0,0,1
0.3648648648648649,8,0.3861217516641917,1,1,1,0.5697490610353287,3,1,0,0,1,0
0.2972972972972973,8,0.4065121420414161,1,0,1,0.4738579534345529,1,0,0,1,0,1
0.32432432432432434,5,0.0,2,1,0,0.8633505999822982,2,1,0,0,1,0
0.12162162162162163,1,0.5003925298913197,1,0,0,0.03944816729997715,2,1,0,0,1,0
0.28265154327115366,7,0.0,2,0,0,0.9600999395442265,0,0,0,1,1,0
0.2702702702702703,4,0.0,2,0,0,0.55263342649223,1,1,0,0,1,0
0.24324324324324326,8,0.0,2,0,0,0.6627404917169589,0,1,0,0,1,0
0.1891891891891892,3,0.49224181021067165,1,1,1,0.34910943995151533,0,1,0,0,0,1
0.17567567567567569,5,0.0,2,1,1,0.2093229403408025,1,1,0,0,1,0
0.12162162162162163,2,0.0,2,1,1,0.7685087425849169,0,0,0,1,1,0
0.24324324324324326,7,0.8223643711277356,1,1,1,0.23312871379216712,0,1,0,0,0,1
0.3918918918918919,1,0.4900361736512224,1,0,0,0.9012865728677089,1,1,0,0,0,1
0.13513513513513514,8,0.0,2,1,0,0.5319429505517776,2,1,0,0,1,0
0.24324324324324326,9,0.5594126284500612,2,1,0,0.6816569982433321,1,0,1,0,0,1
0.22972972972972974,8,0.494617316536766,1,1,0,0.43337588739724636,1,0,1,0,1,0
0.16216216216216217,6,0.4190101646449362,2,1,1,0.31483281653397893,3,0,1,0,1,0
0.2702702702702703,7,0.44441015872221273,1,1,1,0.5966659816012428,4,1,0,0,1,0
0.08108108108108109,7,0.0,2,1,1,0.8315756154712776,1,1,0,0,1,0
0.5675675675675675,10,0.46926945517998964,1,1,0,0.7374613275567817,2,1,0,0,0,1
